text,rating,label,at,reviewId,appId
Berguna sekali untuk berkomunikasi dengan teman apalagi yang LDR...,5,positif,2025-12-21 15:00:38,c8b9337e-1f06-445f-b989-4dc88ef72eea,com.whatsapp
Mohon maaf sebelumnya ini kenapa ya wa story saya ndak bisa berfungsi dengan baik. Videonya gk bisa muncul tapi setelah dijadikan status di hp orang lain bisa. Sebelumnya bisa lo. Gak hanya itu saya mau buka video gk bisa distel di galeri lewat wa. Gak hanya aplikasi wa di ig juga sama musiknya bisa gambarnya gk keluar. Hp saya yg ini kok aneh gk bisa yg lainnya bisa. Mohon bantuannya ya kak terima kasih,3,netral,2025-12-21 14:59:33,a0f59cf3-4a5f-4244-bcb3-8c897b35b82c,com.whatsapp
sangat bagus,5,positif,2025-12-21 14:59:10,12f067d5-54e4-42b8-b394-525562080418,com.whatsapp
cepat respon tapi kenapa wa saya kena spam trus ya,5,positif,2025-12-21 14:58:57,a7de8300-da52-4b39-b917-6bb30ececfed,com.whatsapp
Bagus cuman sinyal na jadi jelek,5,positif,2025-12-21 14:58:53,c2781b82-d848-473d-b1ee-fcd0d105a14d,com.whatsapp
tolong dibantu wa saya di spam,5,positif,2025-12-21 14:57:45,880da9a9-40f1-472a-be82-161df355626e,com.whatsapp
aneh wa sekarang wa gw gak bisa di pakee aneh bngt bngsatt,1,negatif,2025-12-21 14:57:32,be8689ed-c1f4-480d-b922-c2aea5f6e789,com.whatsapp
membantu,5,positif,2025-12-21 14:56:41,79696cd6-17c2-42b2-b5d3-12bb52ea246a,com.whatsapp
bagus,5,positif,2025-12-21 14:52:29,ef7763fd-e2b0-4e57-8982-558601adfc78,com.whatsapp
bagus,5,positif,2025-12-21 14:51:39,69a592cd-e819-48f0-8643-29d5b2e1f5ce,com.whatsapp
terima kasih whatsapp mantab,5,positif,2025-12-21 14:50:19,a90d7186-6ef7-48ea-b137-3722c6d0f52d,com.whatsapp
asik,5,positif,2025-12-21 14:49:38,2ee26c0d-ff1d-46f8-a6ad-304a547c254a,com.whatsapp
sering nge lag... padahal hp infinix ram 12 gb .,1,negatif,2025-12-21 14:48:03,8de89548-4b71-4fc3-863e-42362080f85c,com.whatsapp
coba dulu 3 kalu bisa di pakai apkikasinya ambah lg dua nt.,4,positif,2025-12-21 14:46:17,196a2ae2-7670-44da-af07-04755713ddc4,com.whatsapp
bagus,4,positif,2025-12-21 14:43:57,873d543d-6b71-4a0e-a7c6-3afd9e220eb1,com.whatsapp
"Sering banget update, dan knp akun sya di blokirr pdahal itu asli akun saya dan tidak ada penipuan atau hal lainnya.. makin ga suka",1,negatif,2025-12-21 14:42:50,964bd04f-c278-40e7-9367-5d8e835be27b,com.whatsapp
teh best,5,positif,2025-12-21 14:42:15,f412f5ba-babe-4559-89e8-e028d73e679a,com.whatsapp
"keamanannya masih tergolong biasa biasa aja, tingkatin lagi keamanannya supaya tidak ada modus penipuan dan lain lain",4,positif,2025-12-21 14:41:34,9cc17fd3-c938-4636-bc37-c96ec90321ff,com.whatsapp
"aplikasinya bagus, tapi saya sudah hampir 1 minggu whatsapp tidak bisa dibuka, mohon untuk diperbaiki lagi",4,positif,2025-12-21 14:41:33,239d680b-f322-4fc4-ba50-ed2b443c9802,com.whatsapp
ok,5,positif,2025-12-21 14:39:37,f6acf7bd-6a27-44a2-8a9b-fe241a2c6aac,com.whatsapp
mantap,5,positif,2025-12-21 14:38:38,02ffaefd-66da-4a07-a854-79f3b59e1ba6,com.whatsapp
bagus aja untuk komunikasi,5,positif,2025-12-21 14:37:32,bdd159e3-b7da-4ec9-b762-84f94f23dc57,com.whatsapp
sangat bagus,5,positif,2025-12-21 14:37:19,486c50c9-1584-4c0f-a403-d62a2d962f70,com.whatsapp
Verifikasi kan otomatis whatsaap saya,5,positif,2025-12-21 14:36:47,0027400b-4dd0-4eb9-8dbb-4df766a1b32d,com.whatsapp
matap,5,positif,2025-12-21 14:36:45,84b9867a-08e7-4ae0-9b22-198040510f23,com.whatsapp
biar bagus,5,positif,2025-12-21 14:36:34,398a8a19-8ae5-4836-9f34-b342b2b385e9,com.whatsapp
Aplikasinya sangat bgus,5,positif,2025-12-21 14:36:02,18815b6c-938b-40c7-a2be-9b87fd29b1fd,com.whatsapp
sering ke log out tiba tiba berkali kali dlm sehari mungkin puluhan kali pegel login mulu. perbaiki dong!!!,1,negatif,2025-12-21 14:33:49,1decd6ce-4a7d-43d8-aa95-7d0fb501519e,com.whatsapp
bagus,5,positif,2025-12-21 14:31:35,0684e8fc-ee92-4e81-97b1-57c9a6431253,com.whatsapp
buggg sering keluar dari wa sendiri sampe muakkk,2,negatif,2025-12-21 14:30:01,b3788de8-18d1-4d3d-b848-f859fb6816ee,com.whatsapp
baik Skali semoga mamfaat,5,positif,2025-12-21 14:28:01,69198f86-21c6-4ffe-8e07-206dc6a83371,com.whatsapp
ok banget kontenya sy sukah ya beginilah kalo mau membantu kaya kak trima,5,positif,2025-12-21 14:26:24,a18c1d1f-2cda-4b33-9ba3-0ab49e4375e6,com.whatsapp
"aplikasi nya udah bagus,tapi banyak ngelag nya...apalagi yang paling sering pas ngirim stiker ga bisa sama notifikasi chat kadang ga masuk.padahal dulu ga ngelag gini",3,netral,2025-12-21 14:26:15,732b46f7-9554-430f-ad77-0a3d3e76e4a9,com.whatsapp
cepat tepat dan akurat,5,positif,2025-12-21 14:25:49,3c72f327-f44f-4481-8ad7-0b3fb5433469,com.whatsapp
"apk aneh masa cewe gapernah balas chat saya,butuh update besar ini!!",1,negatif,2025-12-21 14:25:03,3d0cb0df-dc6d-4560-aafd-445a2eac2fdb,com.whatsapp
mantap,5,positif,2025-12-21 14:24:08,ab216d40-1897-4a09-8ddc-ca0a92fc1d53,com.whatsapp
babi wa ke blokir,3,netral,2025-12-21 14:23:03,bfcb88f0-664c-4d95-a22b-521a5a37a037,com.whatsapp
Jelek,5,positif,2025-12-21 14:22:48,f64fecfd-fb7a-4c3b-9ebf-62b4b18de7d7,com.whatsapp
bagus,5,positif,2025-12-21 14:22:10,b3bfc02a-5707-4607-a8d4-35eb0d79c1f5,com.whatsapp
baguss,5,positif,2025-12-21 14:20:32,284b65be-50ca-42bb-86a4-964e0ad4384c,com.whatsapp
"ini aplikasi paling jelek nelpon suaranya putus putus vc buram buat sw buram,centang biru ngebug",1,negatif,2025-12-21 14:19:53,8880b2b9-755e-4f52-a1fa-50f7f87a3ec1,com.whatsapp
tip dah,5,positif,2025-12-21 14:19:50,a215b4ea-98c6-4d64-9bbd-346a3323e31c,com.whatsapp
mantap,5,positif,2025-12-21 14:19:21,2eade5bd-5be8-4482-9a2e-4be6a3e79131,com.whatsapp
sangat puas dngn layan nan nya,5,positif,2025-12-21 14:17:43,ff08f2a9-6050-417c-9ae4-6492161932bc,com.whatsapp
Kapan update snap wa bisa dimatikan kolom komentarnya??,4,positif,2025-12-21 14:17:21,c9046b6a-a2b1-4c8d-b9ba-47595f6266be,com.whatsapp
mantap,5,positif,2025-12-21 14:17:13,41a41a4b-7e6e-4920-a6b2-6907977723c8,com.whatsapp
bagus,5,positif,2025-12-21 14:16:50,14cae7bc-d7cf-4f5b-88fc-df3138d57566,com.whatsapp
Alhamdulillah bagus,4,positif,2025-12-21 14:15:46,04e9b43c-15b2-4218-a8ef-457bc1d319d7,com.whatsapp
Top bgt,5,positif,2025-12-21 14:14:59,40d9f6af-258d-404b-bd86-377089e01d06,com.whatsapp
sangat membantu,5,positif,2025-12-21 14:14:30,eaeaddf7-61f0-439e-9dfc-5c70b4f650ed,com.whatsapp
blm ada pengalaman,5,positif,2025-12-21 14:13:59,71110191-afbd-4093-a1dc-4e1bbeca6516,com.whatsapp
bagus,5,positif,2025-12-21 14:13:48,bb4d618f-a435-44b4-8b92-98e1994fb6f3,com.whatsapp
bagus dan berkomunikasi,5,positif,2025-12-21 14:13:45,adc495bb-48ca-4942-8a61-1ebb3b19f3c3,com.whatsapp
sangat membantu.bagus banget,5,positif,2025-12-21 14:13:20,61d75160-6f3b-4922-b010-f9ad61a1c749,com.whatsapp
"ini kenapa ya akun saya tiba tiba di blokir pihak whatsapp ada yang salah kah cara penggunaan saya? masa baru bangun tidur mau ngerjain proyek tiba tiba akun saya di blokir situ otak nya kemana sih? asal asalan banget kalo blokir akun orang tolong ya ini di perbaiki sebaiknya di selidiki dulu akun mana yang spam sama mana yang tidak terima aksih,",1,negatif,2025-12-21 14:13:18,2162c53d-4fc3-410a-8080-579c5b7859b8,com.whatsapp
sy lama menggunakan WA,4,positif,2025-12-21 14:12:47,a57f502a-62dc-46c2-83df-faaa93afb34d,com.whatsapp
sangat memuaskan,5,positif,2025-12-21 14:09:50,de5b3b24-760e-4cdd-9836-078da38fd6d4,com.whatsapp
bagusss bangett apalagi ibu aku yang ke luar negri bisa berkomunikasi dengan jauhh hebattt apk nyaaa🤙,5,positif,2025-12-21 14:08:29,d4fcb82c-aa36-4bf2-a510-f2bcf21bd14a,com.whatsapp
b1 masih pemula main wa,1,negatif,2025-12-21 14:08:14,41bad7ad-2d6d-4890-ae14-d622e8b62068,com.whatsapp
wa jembot,1,negatif,2025-12-21 14:08:11,76d2fcd9-5e25-46b0-92bc-696ae955daa5,com.whatsapp
bagus banget,5,positif,2025-12-21 14:07:11,60725a0a-eab2-4c6f-85a8-128708b31d46,com.whatsapp
Sangat baik sekali,5,positif,2025-12-21 14:06:49,fd113d70-bcbf-4c1c-bc4c-4d110bad5a81,com.whatsapp
mantap,5,positif,2025-12-21 14:06:46,9c455c8c-7139-44a9-b4d5-9854ab42b662,com.whatsapp
"tolongg dong kasik liat siapa aja yang sering liat status kitaa, yang sering mengulang status kita kasik liat biar gak penasaran kita semua",5,positif,2025-12-21 14:06:25,104610e0-69b1-47d6-bdca-4eb62975daff,com.whatsapp
"mantap,",5,positif,2025-12-21 14:03:47,8899ca09-0fb3-4965-9c84-90c711e529bd,com.whatsapp
bagus,5,positif,2025-12-21 13:58:59,30d7a029-db06-4ee5-a497-d6ee088a11e3,com.whatsapp
good,5,positif,2025-12-21 13:58:24,29dd1f9b-a450-40f3-918a-02345a00417c,com.whatsapp
giid.,5,positif,2025-12-21 13:58:08,6ae590c9-5ba8-44d6-8088-6b2b74cd3626,com.whatsapp
"ribet bgt fitur lu skrg ke blokir ga jelas padhal ga ngapa ngapain,kode otp ga masuk masuk kocak ribetttt lu ribettt",1,negatif,2025-12-21 13:56:07,8d71be7e-50fa-4302-8842-7bbaad7772f2,com.whatsapp
sangat suka watsap,5,positif,2025-12-21 13:55:30,9fb903c6-776c-429f-a707-fde7f5492ffa,com.whatsapp
baguss,5,positif,2025-12-21 13:53:52,28544f08-5766-48ab-aa3d-e92f92812f0e,com.whatsapp
Sistem nya ngaco gimana coba mau menghubungi orang kalu pesan pertama di blokir konsep mcam apa itu,1,negatif,2025-12-21 13:50:26,e5e8ba40-267f-4ec4-b9cf-ac1966c042e8,com.whatsapp
baik,5,positif,2025-12-21 13:49:33,bcf70765-8b64-4d03-b179-41d9fd24d7e9,com.whatsapp
Ko susah,5,positif,2025-12-21 13:48:50,992ddafa-03eb-4e9f-82d1-37fda5e860e0,com.whatsapp
mantap,5,positif,2025-12-21 13:48:15,3d46c495-054d-43b6-8d3c-f9752b5caab9,com.whatsapp
seru bisa ngcet,5,positif,2025-12-21 13:47:53,a74a2cc0-27bc-4608-a77f-3c1fc4a94991,com.whatsapp
ke blokir Mulu akun nya,1,negatif,2025-12-21 13:46:42,aa895354-9c66-43d3-bd4b-8758382106ed,com.whatsapp
keren 👍🌹❤️,5,positif,2025-12-21 13:46:21,0946db59-7ab5-4a33-a846-a9f9c66b93c1,com.whatsapp
Saya juga sudah dilengkapi juga dilengkapi dengan fitur yang sangat baik,4,positif,2025-12-21 13:45:57,faa73eb4-a26a-43c3-ae2c-cee3324b84a2,com.whatsapp
baik,4,positif,2025-12-21 13:45:48,4d4fc427-b1d8-4fd1-9ee5-3d40cd3b16b3,com.whatsapp
kenapa makin kesini makin aneh gk karuan dulu sempat jernih klo bwat status. skrg udah pakai HD ttp saja blur saat bikin status. tolong dong diperbaiki min,3,netral,2025-12-21 13:44:36,022bb5c5-5c6d-40fd-b266-be9f8b0d6de7,com.whatsapp
baik seklai,5,positif,2025-12-21 13:44:25,d1410cf5-4af3-40c5-b985-64cd8c2e6bcc,com.whatsapp
sangat membantu,5,positif,2025-12-21 13:44:14,76002e13-ae39-4c32-ba3b-edf5fd90ccb4,com.whatsapp
oke akura,5,positif,2025-12-21 13:41:43,1993b5bb-7b3b-4528-9047-e3f29d429e96,com.whatsapp
smtr Wa sy tdk bisa di buka,4,positif,2025-12-21 13:41:17,85b611ef-510e-4ed1-b3eb-9f266298f254,com.whatsapp
bangus,5,positif,2025-12-21 13:41:04,b8b8f822-9196-4815-b354-ec707102eae3,com.whatsapp
udah lama pakai aplikasi nya kok malah di bilang spam sih alasan nya apa di bilang spam Bru aja kirim chat ke keluarga udah dibilang spam,3,netral,2025-12-21 13:40:24,559a8139-f1de-41bd-869e-0cdfbc85cd09,com.whatsapp
bagus,4,positif,2025-12-21 13:38:11,88e4a59a-288f-4308-90cd-d3a2b18a3424,com.whatsapp
smg bermanfaat,5,positif,2025-12-21 13:37:45,f6d9d6fe-61ba-40e1-b776-8889f56ef3e1,com.whatsapp
ini wa saya kok ada yg eror yah? aku coba repost ulng sw punya temen ku kyk mau kasih stiker apa mau kasih tulisan kok gk berfungsi yah? aku kasih reting 5 karena ak kan jg udh pakek whatsapp lama jadi thnks untuk para kreator/yg bikin whatsapp ini jadi gampang untuk komunikasi🤩,5,positif,2025-12-21 13:36:33,f6afd7ff-6e5e-420f-ad91-e233a639a510,com.whatsapp
saya udah menggunakan 12 tahun wa baru pertama x akun saya di bilang spam lain kali pikir dulu ini saya mengunakan untuk kurir biar bisa chat sama konsumen,1,negatif,2025-12-21 13:35:15,dd18b886-7316-45a3-b5c4-dc2030c74c93,com.whatsapp
"hai WhatsApp tolong ganti poto profil orang orang yang tidak memakai foto profil jangan ada warna nya itu jadi jelek dan tidak estetik,kembali kan seperti semula",3,netral,2025-12-21 13:32:40,41435f90-e636-4378-a500-bc0c9a72b04c,com.whatsapp
tiba² diancam spam bjir gara² ga verifikasi link whtasapp,1,negatif,2025-12-21 13:30:46,95a0851e-7ad8-48dd-86a3-414432e40219,com.whatsapp
"wa sekarang gmn sihh yaaa ,orang baru chat temen yang kontak lama baru chat tiba-tiba ke ban ,apalahh bukannya abis di update tambah bagus malah ,banyak bug kaya gini",2,negatif,2025-12-21 13:30:36,ffed7191-2a7e-4043-9d48-49063a68b7f0,com.whatsapp
tolong untuk nomer saya terkena Spam dan nomor ini untuk bekerja di mohon untuk segera membuka karna sangat penting sekali,5,positif,2025-12-21 13:29:52,1bb88b9e-04b9-4c19-b11d-ca86b0e25768,com.whatsapp
saya sudah memakai whatsapp resmi kenapa masih tidak bisa,1,negatif,2025-12-21 13:29:31,2671f5d3-d1d7-4a15-a597-e8523a7007ac,com.whatsapp
apalahh knp klo upload status suka burem kek grafik kartel😡😡😡,2,negatif,2025-12-21 13:28:55,1dfd1b58-79eb-4217-92f5-289124c90752,com.whatsapp
wa saya tidak bisa menyimpan nomor wh a😭😭😭,3,netral,2025-12-21 13:28:46,58cf6542-6009-4de5-b2f0-1a90604c323b,com.whatsapp
baik,5,positif,2025-12-21 13:28:28,146a4226-df75-4afa-8c21-c2258ac0c510,com.whatsapp
mantap,5,positif,2025-12-21 13:26:39,e3f08f6f-ff33-43e2-bf84-e42652dfa0f7,com.whatsapp
Bagus,5,positif,2025-12-21 13:25:53,14d54abc-a285-48c7-953a-689e281b7791,com.whatsapp
saya baru mau mulai tapi tiba2 dapat spam. dari WhatsApp Support untuk menceritakan pengalaman menggunakan WhatsApp Messenger tentu sangat menarik bila sudah tidak di spam sama WhatsApp Support.Harapan saya kepada WhatsApp Messenger Mudah2n tidak mengikuti kebijakan BURUK dari WhatsApp yang melakuka spam tan pa meneliti isi video pendek yang di share .,5,positif,2025-12-21 13:25:17,2d422c9b-c316-4f19-9245-df6f2e2ba32e,com.whatsapp
payah WhatsApp sekarang tiba tiba dibatasin padahal baru buat akun wa kecewa berat saya,1,negatif,2025-12-21 13:25:16,92acccec-172b-4ddb-9ae4-2fc909fe9daf,com.whatsapp
sangat bermanfaat,5,positif,2025-12-21 13:24:16,a9144cc3-e2da-4c0d-9d1a-eeb26ea7490e,com.whatsapp
Please remove gif picture search thats not appreciate for children,5,positif,2025-12-21 13:23:57,89a16087-492b-4b1d-b587-a73751cade5c,com.whatsapp
baik,5,positif,2025-12-21 13:22:55,0632acae-7bf0-4950-b6a5-6ac440e93ef6,com.whatsapp
barusan tidak whatsapp lalu saya hapus,5,positif,2025-12-21 13:22:23,f49657cc-9bf1-49f0-b49e-36099015ee7c,com.whatsapp
𝑖𝑦𝑎,4,positif,2025-12-21 13:21:27,f463d461-595b-4ebc-9f7c-fa5133787ed3,com.whatsapp
biasa aj,4,positif,2025-12-21 13:21:15,edb40397-c5cb-4e04-a929-4aeb534754c3,com.whatsapp
baguss bangettt,5,positif,2025-12-21 13:19:20,de9c01c9-67d3-4f60-892b-7a5fe9f91d9b,com.whatsapp
mantap,5,positif,2025-12-21 13:18:50,462ef64f-8c4a-4868-bdfb-2363ee2fb9e4,com.whatsapp
bagus bgt ni apk soal nya bisa chet temen dari jauh walaupun dari luar kota maupun negri,5,positif,2025-12-21 13:17:22,ba0ed3ca-45e9-40fc-a204-e200e7e68711,com.whatsapp
kenapa update mulu dah ni whatsapp cape gua updatenya,5,positif,2025-12-21 13:16:45,1b7c0ce7-fee0-4c4b-b7e9-7cb52b04e7f0,com.whatsapp
ga ada masalah tiba wa saya kena blokir,5,positif,2025-12-21 13:16:35,8df67698-8217-4d4f-b610-a72929688559,com.whatsapp
🥰,5,positif,2025-12-21 13:16:13,d9228c1c-642f-49aa-ab1e-99fc210b3a58,com.whatsapp
"taee hp gua samsung s24 ultra kamera depan belakang jos, buat video call di wa burik, mau up story sebagus apapun hp di compres wa jadi burik, harus pake apk pihak ke 3 biar hd kan gak logis",1,negatif,2025-12-21 13:15:21,e47b83d3-e0ea-4b9b-88bf-77a6501b9e6d,com.whatsapp
mantap,5,positif,2025-12-21 13:15:17,0046ab3b-ad8a-4db0-88b3-f232b51f0a0f,com.whatsapp
whatsApp keren banget,5,positif,2025-12-21 13:13:55,dfbd1267-2f1d-4caa-8d6b-47dc3d114cac,com.whatsapp
"plis perbaiki lagi, masaa iyaa harus uninstall ulang trus kalo ga bisa kirim stiker atau emoji, mohon di perbaiki 🙏🏻",4,positif,2025-12-21 13:13:07,b3933e26-1616-442d-b3c4-b71293dd32db,com.whatsapp
Thankss,5,positif,2025-12-21 13:12:22,3934e13c-3f57-4013-b90d-53bd981cf2e1,com.whatsapp
sangat bermanfaat untuk komunikasi,5,positif,2025-12-21 13:09:28,922c7874-8936-4610-8a4d-a1af9db3eefd,com.whatsapp
ok,4,positif,2025-12-21 13:09:17,a683b6c4-786d-433e-9b34-f24f6c6a5abe,com.whatsapp
bagus,5,positif,2025-12-21 13:09:14,9fb385d9-b5d0-41b2-a4dd-1c2d41e81ecb,com.whatsapp
👍,5,positif,2025-12-21 13:07:48,a79e4250-9cc4-4b8e-ac6c-dcbd0f92caa8,com.whatsapp
WA sekarang sering error sering tidak bisa di panggil atau di kirim pesan,4,positif,2025-12-21 13:07:39,71ce8977-d0d5-43fc-a81c-28000274632a,com.whatsapp
mantap,5,positif,2025-12-21 13:07:37,10ccfca7-8e78-44ee-be85-9c925a51e142,com.whatsapp
mantap,5,positif,2025-12-21 13:05:43,d0236bf7-f9cc-4a24-a1d7-17cdfae67eba,com.whatsapp
Baik,5,positif,2025-12-21 13:05:09,071cf5a7-f115-4cc3-a9c3-e47449c5ef9b,com.whatsapp
Keren,3,netral,2025-12-21 13:05:04,d0d07b51-8333-44d3-90bb-0427dbd059e9,com.whatsapp
kenapa saya tidak bisa menerima pesan padahal data/internet saya aktif dan kontak saya tidak diblokir,2,negatif,2025-12-21 13:04:33,6fcba84c-4a8e-471f-bfa1-d8f5ebdcb13d,com.whatsapp
"apasih wa harus tlfon.mati truss,,mau vc orang harus panggilan gagal,di tolak Mulu ga jls",1,negatif,2025-12-21 12:59:58,c287c91b-43dc-4184-a7cb-477b42702f85,com.whatsapp
bagus bgt untuk menelpon saudara atau teman agar tidak berteman,5,positif,2025-12-21 12:57:43,cdc71d0e-b212-45da-8671-9aa9e3b95ad2,com.whatsapp
"tolong bantu bos buka spam nya, saya sangat butuh whats ni",5,positif,2025-12-21 12:56:43,fd878585-1650-43bb-b7f3-96aa1da98e80,com.whatsapp
aplikasinya serem kadang ada yang ngechat terus ngilang dan yang paling serem ngechat nya tu cuma pas malem doang,5,positif,2025-12-21 12:55:49,c09ad1b7-846a-4197-b0c1-d82c130fc3b8,com.whatsapp
𝙗𝙚𝙧𝙜𝙪𝙣𝙖,5,positif,2025-12-21 12:55:18,67f67139-0d80-421a-b8c9-ff6d535c939f,com.whatsapp
Ok,4,positif,2025-12-21 12:51:59,20623842-9808-4bec-9a3a-04aeef234e51,com.whatsapp
sangat senanng saya,3,netral,2025-12-21 12:49:29,5e9c7e70-3950-46f6-b16c-41e62005d766,com.whatsapp
"whatsaap gmna ini?ko jdi nya setelah di update ga bisa kirim stiker dan emoji?atau cuma sy aja yg bgini?tolong ya di perbaiki, dan sy cari solusi ttep gbisa,tolong di perbaiki ya pihak whatsapp🙏",3,netral,2025-12-21 12:49:18,66b55870-04da-4de0-ba8e-d6e75f166263,com.whatsapp
sangat bermanfaat,5,positif,2025-12-21 12:47:52,afa409f7-697a-46ee-ad42-3e27146188fa,com.whatsapp
bisa berdiskusi dengan teman sendiri/yang jauh,5,positif,2025-12-21 12:46:45,c4137ec1-3ca1-4e2a-ab48-5fa6017e81bd,com.whatsapp
update terbaru LEMOT banyak BUG sering no respon,1,negatif,2025-12-21 12:46:32,df5b845e-e6bc-4395-809e-86c0d3903460,com.whatsapp
luar biasa,5,positif,2025-12-21 12:46:11,0880afcb-089b-4563-8059-5a121db086ec,com.whatsapp
oke,5,positif,2025-12-21 12:42:52,2ec8eae3-6fbd-4e23-b7a4-efe0492effa1,com.whatsapp
aplikasi sangat buruk...dikit dikit spam. padahal wa untuk berkomunikasi sesama pedagang langsung di sepan gila ni lama lama Whatapp,1,negatif,2025-12-21 12:42:31,46553200-2078-486e-a1ac-e006b390c3ad,com.whatsapp
"y, bgs, mnrik, gut, baiq, amanah",5,positif,2025-12-21 12:40:18,1317c144-408e-417f-a790-1d6d05df2365,com.whatsapp
baik,5,positif,2025-12-21 12:39:10,077d0439-f787-426d-884d-394fd6b171c5,com.whatsapp
baru buat akun langsung di blok,3,netral,2025-12-21 12:38:49,5b6b355c-5ffc-402e-92d2-2d8584bcea61,com.whatsapp
oke,5,positif,2025-12-21 12:37:22,ad3733af-83bc-4b38-b1d5-aa66b6d559ec,com.whatsapp
Baik,5,positif,2025-12-21 12:37:03,38e198ea-86a0-48bb-a4b9-4ce218ab9d1f,com.whatsapp
NGELEG,1,negatif,2025-12-21 12:36:53,9ad1ba06-5ddd-4b4e-8f07-217106b9a634,com.whatsapp
bagus,5,positif,2025-12-21 12:34:24,f7a7504b-c8b8-492d-9404-4a9ba3e6b7a3,com.whatsapp
baik,3,netral,2025-12-21 12:34:08,1ec1d154-0c3a-41c6-b11c-a9e2364094e2,com.whatsapp
kenapa saya sekarang ga bisa buka wasap,3,netral,2025-12-21 12:33:06,deffeec1-bd3a-440a-ab3c-3d9cf4c7853e,com.whatsapp
"Makin jelek aja sumpah, akun wa aku udah keblokir lagi buat ke 3 kalinya. Awalnya akun dibatasi ujung ujungnya keblokir",1,negatif,2025-12-21 12:32:33,e2ca836a-ff1f-4ca2-a70b-dd9fba659f0e,com.whatsapp
mantap,5,positif,2025-12-21 12:32:14,f608ac00-0313-4d50-971b-ebf25a997513,com.whatsapp
sangat bayik,5,positif,2025-12-21 12:31:16,dcf31afc-955f-4b0a-8083-2b89a2f594d2,com.whatsapp
sekarang makin ribet banyak macem2nya..,4,positif,2025-12-21 12:29:45,e9a56ced-bda5-400e-bb61-145db389ae77,com.whatsapp
bahagia dengan wa,5,positif,2025-12-21 12:25:55,6a3ae01d-78c8-48d9-906c-4b249740fa42,com.whatsapp
"wa gak bisa dibuka, keluar sendiri tiba tiba, gajelass. Tolong perbaiki dong 💔",3,netral,2025-12-21 12:25:44,af4107d0-dd42-4f66-a00c-c1a0f3583f88,com.whatsapp
ok,5,positif,2025-12-21 12:24:51,54725a50-10cf-4712-a7a1-e2e315e3665e,com.whatsapp
tidak bisa di login,5,positif,2025-12-21 12:24:33,6f94f9a0-4897-445d-88ea-cc9b7b754bec,com.whatsapp
keren,5,positif,2025-12-21 12:21:59,1aaf33ff-6dc3-4eba-b02f-d704a996c8b5,com.whatsapp
untuk kualitas status nya kurang ga bisa hd,3,netral,2025-12-21 12:21:58,4dfe85bb-2baf-49c5-8537-3a4343d678ad,com.whatsapp
tolong kembalikan wa saya seperti biasa.tolong hilang kan spam saya,5,positif,2025-12-21 12:19:50,41b10566-101e-4709-923c-552af4137c96,com.whatsapp
sangat membantu,5,positif,2025-12-21 12:19:39,e9e9ecd5-d085-4dc9-b187-588d64d2cf4d,com.whatsapp
"okee, lancar jaya",5,positif,2025-12-21 12:17:05,01fe1796-2a01-4de4-9ad9-18cd4ca88c41,com.whatsapp
"di ban Mulu nomor ku loh, sensi amat dahh",1,negatif,2025-12-21 12:17:03,34a4eda4-b056-409f-b5e8-2c5154ab225a,com.whatsapp
yes oke,5,positif,2025-12-21 12:16:03,a47c2fa8-4348-4458-abf0-3e88350d01b2,com.whatsapp
bagus,5,positif,2025-12-21 12:15:53,8928ce83-3a74-4cb6-a8cf-d7e11a7c3f66,com.whatsapp
mantap,5,positif,2025-12-21 12:15:42,61e775de-efb6-4f7f-9713-ed8a7e1b813c,com.whatsapp
i love it,5,positif,2025-12-21 12:15:39,c9e36029-10ce-4752-8064-c0836f1af225,com.whatsapp
Terbaik,4,positif,2025-12-21 12:15:11,61d0dd33-07b1-4058-a79c-4d1965a21fcf,com.whatsapp
Puas,3,netral,2025-12-21 12:14:56,1901ac83-fe85-4878-891e-a4c4f39186ae,com.whatsapp
terimakasih selalu menjadi yang terbaik,5,positif,2025-12-21 12:13:36,fcaefaa8-8a73-4ccf-be7f-200433968b07,com.whatsapp
baik,5,positif,2025-12-21 12:13:04,fb1f758c-584b-4792-a418-a0933f87577b,com.whatsapp
👍👍👍👍👍,5,positif,2025-12-21 12:10:35,eb9289ce-b413-4fb5-b6eb-cdfa5950744b,com.whatsapp
bagus luar biasa,5,positif,2025-12-21 12:10:10,71fe3380-b2f7-4df3-b626-5834e41bae00,com.whatsapp
akun WhatsApp aku diblokir,3,netral,2025-12-21 12:10:04,c354a835-3a6c-47c8-851d-fd63c1f0464b,com.whatsapp
"Mau tau jeleknya wa, kalo update status padahal fotonya ga pecah, kenapa di wa buat semua foto jadi pecah kalo udah masuk status",2,negatif,2025-12-21 12:10:03,55aa55ec-6584-41d3-acc8-bd931ac6598b,com.whatsapp
mantap,4,positif,2025-12-21 12:09:57,b47b3530-3953-4be0-ae18-1e460f22ce48,com.whatsapp
whatsApp ini baguss bngettt tapi selalu di spam no wa nya jadi minta tlonggg ya kmbli kn kyak semula,5,positif,2025-12-21 12:08:08,756f3858-e8e9-4084-9529-61cdceab6f3d,com.whatsapp
semoga membawa berkah,5,positif,2025-12-21 12:07:50,deb98962-553e-4469-a069-83f3b0f6c137,com.whatsapp
sempurna,5,positif,2025-12-21 12:07:46,f898bd33-b333-4928-8574-3f6cf01c48eb,com.whatsapp
